SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Sorocaba;CAMPUS SOROCABA;MATEMÁTICA;Licenciatura;Noturno;25;304335
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Sorocaba;CAMPUS SOROCABA;PEDAGOGIA;Licenciatura;Noturno;60;304330
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Sorocaba;CAMPUS SOROCABA;QUÍMICA;Licenciatura;Noturno;25;304337
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Sorocaba;CAMPUS SOROCABA;TURISMO;Bacharelado;Integral;40;304314
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;ABI - FILOSOFIA;Área Básica de Ingresso (ABI);Noturno;36;304360
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;ABI - MATEMÁTICA;Área Básica de Ingresso (ABI);Integral;50;304359
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;BIBLIOTECONOMIA E CIÊNCIA DA INFORMAÇÃO;Bacharelado;Noturno;48;304301
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;BIOTECNOLOGIA;Bacharelado;Integral;40;304342
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;CIÊNCIA DA COMPUTAÇÃO;Bacharelado;Integral;60;304288
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;CIÊNCIAS BIOLÓGICAS ;Bacharelado;Integral;30;304349
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;CIÊNCIAS BIOLÓGICAS ;Licenciatura;Integral;30;304292
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;CIÊNCIAS SOCIAIS;Bacharelado;Integral;90;304298
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;EDUCAÇÃO ESPECIAL;Licenciatura;Integral;40;304329
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;EDUCAÇÃO FÍSICA;Bacharelado;Integral;30;304352
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;EDUCAÇÃO FÍSICA;Licenciatura;Integral;30;304302
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;ENFERMAGEM;Bacharelado;Integral;30;304295
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;ENGENHARIA CIVIL;Bacharelado;Integral;80;304289
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;ENGENHARIA DE COMPUTAÇÃO;Bacharelado;Integral;30;304299
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;ENGENHARIA DE MATERIAIS;Bacharelado;Integral;80;304290
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;ENGENHARIA DE PRODUÇÃO;Bacharelado;Integral;100;304310
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;ENGENHARIA ELÉTRICA;Bacharelado;Integral;60;304345
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;ENGENHARIA FÍSICA;Bacharelado;Integral;40;304307
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;ENGENHARIA MECÂNICA;Bacharelado;Integral;60;304343
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;ENGENHARIA QUÍMICA;Bacharelado;Integral;80;304291
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;ESTATÍSTICA;Bacharelado;Integral;45;304293
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;FISIOTERAPIA;Bacharelado;Integral;40;304296
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;FÍSICA;Bacharelado;Integral;25;304350
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;FÍSICA;Licenciatura;Integral;25;304294
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;FÍSICA;Licenciatura;Noturno;30;304328
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;GERONTOLOGIA;Bacharelado;Integral;40;304346
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;Gestão e Análise Ambiental;Bacharelado;Integral;40;304344
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;IMAGEM E SOM;Bacharelado;Integral;44;304304
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;LETRAS - ESPANHOL;Licenciatura;Noturno;20;304305
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;LETRAS - INGLÊS;Licenciatura;Noturno;20;304306
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;Linguística;Bacharelado;Vespertino;40;304333
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;MATEMÁTICA;Licenciatura;Noturno;50;304303
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;MEDICINA;Bacharelado;Integral;40;304311
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;MÚSICA;Licenciatura;Integral;24;304309
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;PEDAGOGIA;Licenciatura;Matutino;45;304347
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;PEDAGOGIA;Licenciatura;Noturno;45;304348
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;PSICOLOGIA;Bacharelado;Integral;40;304324
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;QUÍMICA;Bacharelado;Integral;60;304351
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;QUÍMICA;Licenciatura;Noturno;30;304308
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;TERAPIA OCUPACIONAL;Bacharelado;Integral;40;304297
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;TRADUÇÃO E INTERPRETAÇÃO EM LÍNGUA BRASILEIRA DE SINAIS - LIBRAS/LÍNGUA PORTUGUESA;Bacharelado;Integral;30;304356
