SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Sorocaba;CAMPUS SOROCABA;FÍSICA;Licenciatura;Noturno;25;116207
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Sorocaba;CAMPUS SOROCABA;GEOGRAFIA;Licenciatura;Noturno;60;116204
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Sorocaba;CAMPUS SOROCABA;MATEMÁTICA;Licenciatura;Noturno;25;116206
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Sorocaba;CAMPUS SOROCABA;PEDAGOGIA;Licenciatura;Noturno;60;116203
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Sorocaba;CAMPUS SOROCABA;QUÍMICA;Licenciatura;Noturno;25;116208
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Sorocaba;CAMPUS SOROCABA;TURISMO;Bacharelado;Integral;40;116198
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;ABI - FILOSOFIA;Área Básica de Ingresso (ABI);Noturno;36;116249
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;ABI - FÍSICA;Área Básica de Ingresso (ABI);Integral;50;116250
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;ABI - MATEMÁTICA;Área Básica de Ingresso (ABI);Integral;50;116248
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;BIBLIOTECONOMIA E CIÊNCIA DA INFORMAÇÃO;Bacharelado;Noturno;48;116221
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;BIOTECNOLOGIA;Bacharelado;Integral;40;116237
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;CIÊNCIA DA COMPUTAÇÃO;Bacharelado;Integral;60;116210
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;CIÊNCIAS BIOLÓGICAS;Bacharelado;Integral;30;116244
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;CIÊNCIAS BIOLÓGICAS;Licenciatura;Integral;30;116214
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;CIÊNCIAS SOCIAIS;Bacharelado;Integral;90;116219
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;EDUCAÇÃO ESPECIAL;Licenciatura;Integral;40;116235
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;EDUCAÇÃO FÍSICA;Bacharelado;Integral;30;116246
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;EDUCAÇÃO FÍSICA;Licenciatura;Integral;30;116222
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;ENFERMAGEM;Bacharelado;Integral;30;116216
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;ENGENHARIA CIVIL;Bacharelado;Integral;80;116211
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;ENGENHARIA DE COMPUTAÇÃO;Bacharelado;Integral;30;116220
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;ENGENHARIA DE MATERIAIS;Bacharelado;Integral;80;116212
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;ENGENHARIA DE PRODUÇÃO;Bacharelado;Integral;100;116230
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;ENGENHARIA ELÉTRICA;Bacharelado;Integral;60;116240
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;ENGENHARIA FÍSICA;Bacharelado;Integral;40;116227
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;ENGENHARIA MECÂNICA;Bacharelado;Integral;60;116238
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;ENGENHARIA QUÍMICA;Bacharelado;Integral;80;116213
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;ESTATÍSTICA;Bacharelado;Integral;45;116215
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;FISIOTERAPIA;Bacharelado;Integral;40;116217
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;FÍSICA;Licenciatura;Noturno;30;116234
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;GERONTOLOGIA;Bacharelado;Integral;40;116241
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;GESTÃO E ANÁLISE AMBIENTAL;Bacharelado;Integral;40;116239
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;IMAGEM E SOM;Bacharelado;Integral;44;116224
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;LETRAS - ESPANHOL;Licenciatura;Noturno;20;116225
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;LETRAS - INGLÊS;Licenciatura;Noturno;20;116226
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;LINGUÍSTICA;Bacharelado;Vespertino;40;116236
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;MATEMÁTICA;Licenciatura;Noturno;50;116223
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;MEDICINA;Bacharelado;Integral;40;116231
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;PEDAGOGIA;Licenciatura;Matutino;45;116242
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;PEDAGOGIA;Licenciatura;Noturno;45;116243
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;PSICOLOGIA;Bacharelado;Integral;40;116232
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;QUÍMICA;Bacharelado;Integral;60;116245
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;QUÍMICA;Licenciatura;Noturno;30;116228
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;TERAPIA OCUPACIONAL;Bacharelado;Integral;40;116218
SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;São Carlos;UNIDADE SEDE;TRADUÇÃO E INTERPRETAÇÃO EM LÍNGUA BRASILEIRA DE SINAIS - LIBRAS/LÍNGUA PORTUGUESA;Bacharelado;Integral;30;116247
